Title,Advertisement No,Date,Download Link
"Executive Engineer (Civil), Class-1 and Deputy Executive Engineer (Civil), Class-2 (GWSSB)",41/2020-21,06-07-2021 07:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-41-2020-21.pdf
"Scientific Officer, Class-2, (GWSSB)",44/2020-21,06-07-2021 07:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-44-2020-21.pdf
"Deputy Executive Engineer (Mechanical), Class-2 (GWSSB)",42/2020-21,06-07-2021 07:04 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-42-2020-21.pdf
"Agriculture Officer, Class-2, Agriculture, Farmers Welfare and Co-Operation Department",112/2019-20,06-07-2021 07:02 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-112-2019-20.pdf
"Legal Assistant, Class-3, Gandhinagar Municipal Corporation",104/2020-21,01-07-2021 06:44 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-104-2021.pdf
"Assistant Professor, General Surgery, General State Service, Class-1",81/2020-21,01-07-2021 06:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-81-2021.pdf
"Assistant Professor, Psychiatry, General State Service, Class-1",80/2020-21,01-07-2021 06:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-80-2021.pdf
"Assistant Professor, Computer Science in Government Arts, Science & Commerce College, GES, Class-2",70/2020-21,01-07-2021 06:41 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-70-2021.pdf
"Joint Charity Commissioner, Class-1",122/2020-21,24-06-2021 07:00 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-122-2020-2021.pdf
"Anaesthetist, Class-1, Employees State Insurance Scheme",113/2020-21,24-06-2021 07:00 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-113-2020-2021.pdf
"Range Forest Officer, Class-2",24/2020-21,23-06-2021 05:03 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-24-202021-12r.pdf
"Chief Industrial Advisor, Class-1, Industries and Mines",13/2020-21,27-04-2021 02:13 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/R-PAK-13-2020-21.pdf
"Lecturer (Selection Scale), Gujarat Nursing Services, Class-1",115/2020-21,08-04-2021 04:44 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-115-2020-21.pdf
"Skin and V. D. (Dermatologist), Class-1, Employees State Insurance Scheme",111/2020-21,08-04-2021 04:44 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-111-2020-21.pdf
"Surgeon, Class-1, Employees State Insurance Scheme",110/2020-21,08-04-2021 04:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-110-2020-21.pdf
"Chief Industrial Advisor, Class-1, Industries and Mines",13/2020-21,05-04-2021 06:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-13-202021.pdf
"Geologist, Class-1, Industries and Mines",15/2020-21,05-04-2021 06:18 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-15-202021.pdf
"Gujarat Administrative Service, Class-1, Gujarat Civil Services, Class-1 & Class-2 & Gujarat Municipal Chief Officer Service, Class-2",26/2020-21,22-03-2021 10:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-26-202021r.pdf
"State Tax Inspector, Class-3",109/2019-20,09-03-2021 07:50 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-109-201920.pdf
"Associate Professor, Ophthalmology, General State Service, Class-1",67/2019-20,01-03-2021 04:58 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-67-2019-20.pdf
"Associate Professor, Pathology, General State Service, Class-1",58/2019-20,01-03-2021 02:12 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-58-2019-20.pdf
"Associate Professor, Anatomy, General State Service, Class-1",62/2019-20,01-03-2021 02:12 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAk-62-2019-20.pdf
"Associate Professor, Radiotherapy, General State Service, Class-1",63/2019-20,01-03-2021 02:11 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-63-2019-20.pdf
"Associate Professor, Community Medicine, General State Service, Class-1",66/2019-20,01-03-2021 02:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-66-2019-20.pdf
"Associate Professor, Obstetrics and Gynaecology, General State Service, Class-1 (Special Recruitment)",57/2019-20,26-02-2021 04:46 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-57-2019-20.pdf
"Associate Professor, Skin and V. D., General State Service, Class-1",60/2019-20,25-02-2021 03:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-60-2019-20.pdf
"Associate Professor, OTO-RHINO-LARYNGOLOGY (E.N.T), General State Service, Class-1",56/2019-20,25-02-2021 02:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-56-2019-20.pdf
"Associate Professor, Orthopaedics, General State Service, Class-1 (Special Recruitment)",59/2019-20,25-02-2021 02:00 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-59-2019-20.pdf
"Associate Professor, General Surgery, General State Service, Class-1 (Special Recruitment)",61/2019-20,25-02-2021 02:00 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-61-2019-20.pdf
"Professor, Anatomy, General State Service, Class-1",41/2019-20,25-02-2021 01:57 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-_41-2019-_20.pdf
"Mine Sirdar (Sahayak), Class-3 (GMDC)",145/2019-20,22-02-2021 05:32 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-145-201920ASE12.pdf
"Orthopaedic Surgeon, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",120/2019-20,19-02-2021 02:38 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-120-201920.pdf
"Dermatologist, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",119/2019-20,19-02-2021 02:37 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-119-201920.pdf
"General Surgeon, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",116/2019-20,19-02-2021 02:35 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-116-201920.pdf
"Hydrologist, Class-2 (GWSSB)",43/2020-21,15-02-2021 04:16 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-43-2020-21_Paper-2.pdf
"Hydrologist, Class-2 (GWSSB)",43/2020-21,15-02-2021 04:15 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-43-2020-21_Paper-1.pdf
"Security Officer, Class-2, (GMDC)",36/2020-21,15-02-2021 04:06 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-36-2020-_21.pdf
"Assistant Professor, General Medicine, General State Service, Class-1",90/2019-20,15-02-2021 04:05 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-90-2019-20.pdf
"Assistant Professor, Biochemistry, General State Service, Class-1",103/2019-20,15-02-2021 12:04 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-103-2019-20.pdf
"Anesthetist, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",122/2019-20,12-02-2021 05:15 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-122-2019-20_.pdf
"Associate Professor, Paediatrics, General State Service, Class-1 (Special Recruitment)",55/2019-20,12-02-2021 05:15 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-55-2019-20_2021.pdf
"Associate Professor, Microbiology, General State Service, Class-1 (Special Recruitment)",54/2019-20,12-02-2021 05:14 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-54-2019-20.pdf
"Associate Professor, Pharmacology, General State Service, Class-1",53/2019-20,12-02-2021 05:14 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-53-2019-20.pdf
"Associate Professor, Tuberculosis and Chest Diseases, General State Service, Class-1",52/2019-20,12-02-2021 05:13 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-52_-_2019_20.pdf
"Inspector of Motor Vehicle, Class-2, Ports and Transport Department",128/2019-20,09-02-2021 06:09 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-128-2019-20-Paper-2.pdf
"Inspector of Motor Vehicle, Class-2, Ports and Transport Department",128/2019-20,09-02-2021 06:08 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-128-2019-20_-Paper-1.pdf
"Lecturer (Senior Scale), Gujarat Nursing Services, Class-1",114/2019-20,09-02-2021 03:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-114_-_2019_20.pdf
"Deputy General Manager [Mines] (1st Class Coal), Class-1 (GMDC)",134/2019-20,09-02-2021 02:00 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-134-2019-20.pdf
"Deputy Director of Animal Husbandry, Class-1",111/2019-20,09-02-2021 01:58 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-111-2019-20.pdf
"Assistant Professor, Medical Gastroenterology, General State Service, Class-1 - 201920",107/2019-20,09-02-2021 01:57 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-107-2019-20.pdf
"Chemist, Class-1, in Gujarat Mining Service under the Commissionerate of Geology and Mining",126/2019-20,08-02-2021 05:42 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-126-2019-20_.pdf
"Assistant Professor,  Neuro Surgery, General State Service, Class-1",104/2019-20,08-02-2021 05:41 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-104-2019-20_.pdf
"Assistant Professor, Burns and Plastic Surgery (Plastic and Reconstructive Surgery), General State Service, Class-1",106/2019-20,08-02-2021 05:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-106-201-20_.pdf
"Assistant Professor, Community Medicine, General State Service, Class-1",102/2019-20,08-02-2021 03:31 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-102-2019-20.pdf
"Gynaecologist, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",121/2019-20,05-02-2021 05:56 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-121-201920.pdf
"Physician, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",117/2019-20,05-02-2021 05:54 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-117-201920.pdf
"Professor, Radio-Diagnosis, General State Service, Class-1",40/2019-20,05-02-2021 05:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-40-201920.pdf
"Assistant Professor, Microbiology, General State Service, Class-1",97/2019-20,27-01-2021 12:09 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-97-2019-20-270121.pdf
"Assistant Professor, Pharmacology, General State Service, Class-1",101/2019-20,25-01-2021 09:35 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-101-201920AQJ.pdf
"Deputy General Manager [Mines] (1st Class Metal),  Class-1 (GMDC)",133/2019-20,25-01-2021 08:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-133-201920AQK.pdf
"Gujarat Educational Service, Class-2, (Administrative Branch)",125/2019-20,25-01-2021 08:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-125-201920AQV.pdf
"Deputy General Manager (Legal), Class-1 (GMDC)",135/2019-20,25-01-2021 08:13 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-135-201920AQQ.pdf
"Assistant Professor, Anatomy, General State Service, Class-1",99/2019-20,25-01-2021 08:11 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-99-201920AQP.pdf
"Assistant Professor, Physiology, General State Service, Class-1",95/2019-20,25-01-2021 08:10 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-95-201920AQO.pdf
"Assistant Professor, Paediatrics, General State Service, Class-1",93/2019-20,25-01-2021 05:54 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-93-_2019-20_.pdf
"Jr. Programmer (Sahayak), Class-3 (GMDC)",144/2019-20,25-01-2021 05:16 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-144-2019-20.pdf
"Assistant Professor, Microbiology, General State Service, Class-1 (Special Recruitment)",96/2019-20,21-01-2021 05:13 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-96-2019-20.pdf
"Assistant Professor, Anaesthesiology, General State Service, Class-1",98/2019-20,20-01-2021 03:43 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-98-_2019-20.pdf
"Assistant Professor, Physiology, General State Service, Class-1 (Special Recruitment)",94/2019-20,18-01-2021 06:00 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-94-2019-20.pdf
"Assistant Professor, Paediatrics, General State Service, Class-1 (Special Recruitment)",92/2019-20,18-01-2021 05:59 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-92-2019-20.pdf
"Assistant Professor, Radio-Diagnosis, General State Service, Class-1",87/2019-20,18-01-2021 05:58 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-87-2019-20.pdf
"Assistant Professor, Forensic Medicine, General State Service, Class-1",100/2019-20,18-01-2021 05:21 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-100-2019-20.pdf
"Assistant Professor, Orthopaedics, General State Service, Class-1",91/2019-20,18-01-2021 05:20 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-91-2019-20.pdf
"General Manager (Business Development Cell), Class-1 (GMDC)",132/2019-20,18-01-2021 03:53 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-132-_2019_20.pdf
"Assistant Professor, Tuberculosis and Chest Diseases, General State Service, Class-1",85/2019-20,13-01-2021 04:26 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-85-2019-20.pdf
"Assistant Manager (Fire & Safety), Class-2 (GMDC)",140/2019-20,13-01-2021 01:39 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-140-2019-20.pdf
"Programmer (Sahayak), Class-3 (GMDC)",143/2019-20,12-01-2021 06:01 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-143-2019-20.pdf
"Ophthalmic Surgeon, Class-1, Gujarat Health and Medical Service, Health and Family Welfare",118/2019-20,12-01-2021 05:55 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-118-2019-20.pdf
"Assistant Manager (Finance & Accounts), Class-2 (GMDC)",137/2019-20,11-01-2021 07:39 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-137-201920.pdf
"Assistant Professor, Radiotherapy, General State Service, Class-1",86/2019-20,11-01-2021 06:27 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-86-2019-20.pdf
"Associate Professor, Biochemistry, General State Service, Class-1",81/2019-20,11-01-2021 06:26 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-81-2019-20.pdf
"Assistant Professor, Ophthalmology, General State Service, Class-1",89/2019-20,11-01-2021 05:19 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-89-2019_20.pdf
"Assistant Professor,  OTO-RHINO-LARYNGOLOGY (E.N.T), General State Service, Class-1",88/2019-20,11-01-2021 05:14 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-88-2019_20.pdf
"Assistant Professor, General Surgery, General State Service, Class-1 (Special Recruitment)",84/2019-20,11-01-2021 05:13 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-84-2019_20.pdf
"Police Inspector (Unarmed), Class-2",110/2019-20,05-01-2021 05:22 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-110-2019-20.pdf
"Assistant Director of Gujarat State Fire Prevention Service, Gujarat Fire Service, Class-1, Urban Development and Urban Housing Development",131/2019-20,22-12-2020 12:23 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-131-2019-20.pdf
"Industrial Promotion Officer, Class-2, General State Service",108/2019-20,21-12-2020 06:31 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-108-2019-20.pdf
"Assistant Manager (Civil), Class-2 (GMDC)",139/2019-20,21-12-2020 06:31 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-139-2019-20.pdf
"Principal, Gujarat Nursing Service, Class-1, Health & Family Welfare Department",113/2019-20,21-12-2020 05:46 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-113-2019-20.pdf
"Associate Professor, Neuro Surgery, General State Service, Class-1",78/2019-20,21-12-2020 05:46 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-78-2019-20.pdf
"Associate Professor, C. T. Surgery (Cardio Vascular & Thoracic Surgery), General State Service, Class-1",76/2019-20,21-12-2020 05:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-76-2019-20.pdf
"Associate Professor, Radio Diagnosis, General State Service, Class-1 (Special Recruitment)",64/2019-20,21-12-2020 05:45 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-64-2019-20.pdf
"Assistant Manager (Environment), Class-2 (GMDC)",138/2019-20,16-12-2020 12:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-138-2019-20.pdf
"Assistant Manager (Human Resource)/Labour Welfare Officer, Class-2 (GMDC)",136/2019-20,16-12-2020 12:39 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-136-2019-20.pdf
"Assistant Manager (Information Technology), Class-2 (GMDC)",141/2019-20,16-12-2020 12:36 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-141-2019-20.pdf
"Director of Gujarat State Fire Prevention Service, Gujarat Fire Service, Class-1, Urban Development and Urban Housing Development",130/2019-20,15-12-2020 03:52 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-130-2019_20.pdf
"Associate Professor, Urology, General State Service, Class-1",75/2019-20,15-12-2020 02:12 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-75-201920.pdf
"Associate Professor, Biochemistry, General State Service, Class-1 (Special Recruitment)",80/2019-20,15-12-2020 01:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-80-201920.pdf
"Associate Professor, Neurology (Neuro Medicine), General State Service, Class-1",77/2019-20,15-12-2020 01:40 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-77-201920.pdf
"Associate Professor, Radio Diagnosis, General State Service, Class-1",65/2019-20,15-12-2020 01:31 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-65-201920.pdf
"Associate Professor, Physiology, General State Service, Class-1",70/2019-20,14-12-2020 05:30 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/70-2019-20.pdf
"Associate Professor, Dentistry, General State Service, Class-1",72/2019-20,14-12-2020 05:30 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/72-2019_20.pdf
"Associate Professor, Paediatric Surgery, General State Service, Class-1",71/2019-20,14-12-2020 04:37 PM,https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/PAK-71-_2019-20.pdf
